,original_glcm_InverseVariance,original_glrlm_GrayLevelNonUniformityNormalized,original_shape_Elongation,original_shape_SurfaceVolumeRatio,original_glcm_Correlation,original_glrlm_RunLengthNonUniformity,original_glrlm_ShortRunEmphasis,original_shape_MajorAxisLength,original_shape_Maximum3DDiameter,original_gldm_GrayLevelNonUniformity,original_glcm_Idmn,original_shape_LeastAxisLength,original_glszm_ZoneEntropy,original_glrlm_GrayLevelNonUniformity,original_shape_MeshVolume,original_glrlm_RunPercentage,original_firstorder_Uniformity,original_glcm_JointEntropy,original_glcm_Imc1,original_shape_Maximum2DDiameterSlice,original_glcm_JointEnergy,original_shape_MinorAxisLength,original_glszm_GrayLevelNonUniformityNormalized,original_glcm_Idn,original_shape_SurfaceArea,original_glcm_MaximumProbability,original_shape_Sphericity,original_glrlm_LongRunEmphasis,original_glcm_Id,original_glrlm_RunEntropy,original_glrlm_RunVariance,original_shape_Flatness,original_glcm_Idm,original_glcm_SumEntropy,original_shape_VoxelVolume,original_glcm_MCC,original_firstorder_Kurtosis,original_gldm_DependenceNonUniformity,original_shape_Maximum2DDiameterColumn,original_ngtdm_Coarseness,original_glszm_LargeAreaHighGrayLevelEmphasis,original_firstorder_Entropy,original_shape_Maximum2DDiameterRow,original_ngtdm_Busyness,original_glszm_GrayLevelNonUniformity,original_gldm_LargeDependenceEmphasis,original_glcm_Imc2,original_gldm_DependenceEntropy,original_glrlm_RunLengthNonUniformityNormalized
Patient 69,1.1055861696522218,1.012239922487082,1.0140300171848387,0.9892444020936998,1.0522825419062913,0.9776196079818524,0.9918044641446626,0.9910405339008608,0.9938628810055501,1.0207953090268873,0.9972129149014842,1.0094523090330978,1.0055043450770753,1.0092544723689398,1.0088782052469194,0.9884148039915759,1.0119242823771635,0.9807687044074918,1.141600189570495,1.0,1.141527099839399,1.0049448496223614,1.0445762918255939,0.9924356211169201,0.9980271169348532,1.2595866911145261,1.007898545791843,1.036736913817992,1.0754923339827376,0.9999732445954713,1.2028558998620547,1.0185782261193357,1.1156677251370537,0.9930469501604307,1.0087664925174888,1.0339988351067144,0.8673927687945677,0.9103444419858352,1.0,1.081609637513059,1.5392770316708804,0.9911884449521937,0.9929979499086613,1.359751764425446,0.9226328932634085,1.2110967496871574,1.0332833428612027,1.0125150651259083,0.9802878060691699
Patient 70,0.9769059112826435,1.0507870691284942,0.9863599669496462,1.0050822132641082,0.9816092084908359,1.0200342616110043,1.0047530234402495,1.012583002437328,1.0137553792096197,1.0516043419767653,0.9986901913009032,0.9961553095718217,1.0037744814272087,1.0601474222410157,1.0021330870895186,1.006781173520989,1.0493430766441811,0.9969687951755755,0.9342943263882203,1.0,1.01834651518413,0.9987713368178561,1.0340689072744476,0.9944339753907817,1.0072261411571268,1.0054260378275157,0.9942370556681904,0.9803816231034216,0.97889301005455,0.9865064920991554,0.9327686140887678,0.9837764481272504,0.9667785595923091,0.9911777494826359,1.002154934246878,0.9781375908221065,1.053592001453328,1.061201057424128,1.0129616575264164,0.9310037102403093,0.8078620441310174,0.9901422365264534,1.0141191273957988,1.1201996155065217,1.076102194577158,0.9138786654202452,0.9848527574820984,0.9834613935236427,1.0111346913368513
Patient 71,1.027129713249042,0.918271569598126,1.0050349972890702,0.9959812511327657,1.0309192621818317,0.9939117696101742,0.9972141671940501,0.9945032975511537,0.9926120360182875,0.92406791563518,0.9988865182668379,1.0056701186957897,0.9980776026529684,0.9183914021339725,1.0052313075400803,0.9949372084350134,0.9192845644849094,1.0127001872187649,1.1252588226445635,1.0,0.9516931650884527,0.9995106189582953,0.9607676019657827,0.9986747665338733,1.0011915353615954,1.1290492375973897,1.0022902404133442,1.0186000415014616,1.0159505891696226,1.0222860525647721,1.1146452171007064,1.0112285410939639,1.034608467313073,1.0213972722912783,1.0052033410927017,1.0427593088750926,0.9873698682935635,0.964517647574831,0.9924159252004541,1.1079610549839711,0.9360597136543546,1.021607012627081,1.0249350239301456,0.9188898763716673,0.9872767592923931,1.1474509924872711,1.033234300634511,1.019714690653123,0.9936351675270978
Patient 72,0.9426882899748241,0.8905468698338889,0.9933066137375056,0.9987445296556436,1.0333845446329575,1.00282205715392,1.0037695528200745,0.9957413947222546,1.0,0.8779806807238081,1.0000643260677953,1.0007248732632488,1.008626835634035,0.8851142416893627,0.9882459155253598,1.0057260527792118,0.8884248953514996,1.0222150332758635,1.0621899156314565,1.0,0.8241958372801642,0.9890765129498237,0.9120295712232159,0.9991190627531962,0.9870052020854859,0.7711727224545685,1.0052110261369047,0.9811865144484304,0.9610090049002429,1.0218057873267883,0.8884498381591259,1.0050047919745104,0.9395451328103367,1.0250115499598325,0.9882441220610306,1.0328856677694915,0.9519595254295479,1.047810313987885,0.9950237193987213,1.0689566571146232,1.0779091552400115,1.02837151916088,0.9941904415887036,0.8114031582189519,0.9495448540974862,0.8891798684313283,1.0218798469210726,1.0055366798477372,1.009102525102788
Patient 73,0.8399919960695641,0.8288337993178664,1.0078227171524028,0.9925584594628376,1.0001108957699294,1.054683287210578,1.0120106248763625,0.9963000063048356,1.0,0.8372994664462322,1.0003129044281052,0.999379595069829,1.0121826973272472,0.84964725373316,1.0077782646801066,1.017226743964396,0.8308614913414364,1.0608229528850666,0.9683883083666283,1.0,0.690258164310737,1.0040937794530957,0.8225502198957358,1.0006548009946998,1.0002788418710182,0.7387174079744103,1.004898602736634,0.9477110630376367,0.8852137438214107,1.0401952638979173,0.7517120681285502,1.003091025540003,0.8364652820147797,1.048060052869608,1.0077485539670412,0.9982443894032645,1.0581126596056312,1.1523453538453423,0.9796761187092158,0.961601468468846,0.7024962869082609,1.0569604563993455,0.998322146469146,0.7312072933683643,0.9978883556436401,0.7353037433689275,1.006587505951808,1.0081638533878705,1.0292394724358922
Patient 74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 75,0.9033183592974375,0.8624384343395787,0.9819053901155691,1.0040392615902158,1.0185171828532793,1.0284107747609261,1.0109088393385077,1.008877787490612,0.9961575266157321,0.8450836644933521,1.0039151321784232,0.9844479355568659,1.0117155529760766,0.8654412544334971,0.9884315161661584,1.0152760323536467,0.8549211603347059,1.0513876196201353,1.0378101607398156,1.0,0.7334197950814167,0.9906225375049019,0.9312362154383139,1.0122553545736495,0.9924240496239675,0.7330555634105911,0.9998475257281487,0.9545727329869391,0.9327670050997565,1.0319391815727974,0.8474549760296686,0.9757851226019051,0.9030103895058756,1.046032969478094,0.9884930958575144,1.0277227812335903,1.076775094729184,1.0806296080578395,1.0167492458088772,1.0195939232272013,0.4057670113943861,1.0510328146165446,0.9992485910022239,0.6208245724474868,1.0750635097093333,0.8279996742083205,1.0279203759526723,1.0114605574267899,1.0253524864233767
Patient 76,0.9082503859070692,0.9523830507882721,0.990851736196994,0.9918816821280064,1.0190312755329847,1.0597133445328422,1.010513922489442,1.0159249931788148,1.0069724631003627,0.9705123729571333,1.0013491745246488,1.0017058071254188,1.0091952764205139,0.9847848997992101,1.0191487207671048,1.0146217470099752,0.9523293427058841,1.0285649367277618,0.9790919270706921,1.0,0.8513741110924973,1.006631043337148,0.9765268999093879,1.0037168074020444,1.0108749474930816,0.8431877967044529,1.0018305605094673,0.9565419522707994,0.9308492363617349,1.0101485867035513,0.8238008907034017,0.9860037048513742,0.896183407731336,1.021801430677629,1.0190932164282418,1.0318618073061137,1.2902491251778783,1.1461770550143167,1.017330405656407,0.934440292493589,0.37807855576670313,1.022226639131843,1.007035353277942,0.8381289804961323,1.159119357901379,0.8032581048696605,1.0071423782532447,0.9932959170568828,1.0252808250932133
Patient 77,0.64443752475192,0.6091863938363254,0.39886443023837126,0.6151988106306414,2.6434935091512957,4.303070773337011,0.9889322754637438,2.269462232739033,1.9634338450195146,2.7638888888888893,0.9968974639471837,1.5105706865953021,1.3029417877471665,2.7000087381321527,5.444444444444447,0.9849462365591395,0.6141975308641968,1.929468069186548,0.7746474073335491,1.0540925533894598,0.10147202742354179,0.9052077604089568,0.5701620197192837,0.9959540287280735,3.3494157467668275,0.15933369992735708,0.9239886913996035,1.0464361998609302,0.8605538877262877,1.212583897855125,3.569962402970178,0.6656073252966989,0.8391017864976587,2.10924982999659,4.5,0.9753351551264698,0.9441987834118661,2.8707264957264966,2.3021728866442683,0.26916569865416673,3.992943476124787,1.195912027327568,1.9553847221876073,1.0283761398027795,2.151065801668212,2.08641975308642,1.0099137641747757,1.3464199020302423,0.971050540985855
Patient 78,0.9179914914930117,1.0084431061679497,1.0,1.0,0.9693466731597999,1.0244319336404948,1.0063506815358725,1.0,1.0,1.0066528965899806,1.0002188483643002,1.0,0.99220522018034,1.0173308170631044,1.0,1.0088324057922862,1.0066528965899793,1.0105202395492987,0.8933700671516683,1.0,0.8962684504291307,1.0,1.0139064720070377,0.9992964276396687,1.0,0.8723679629894411,1.0,0.9738983172967116,0.9427631318907255,0.992566576574488,0.8689783999531551,1.0,0.9131828302329023,0.9992740486669693,1.0,0.9706800376983503,1.0095172793906413,1.0876572575837165,1.0,0.8729773346726327,0.6204477326041759,0.9986889403050931,1.0,1.0471734226724052,1.1019835130098172,0.8438224531411489,0.9777441515381691,0.9845111760618599,1.0155566089681904
Patient 79,0.9843120374662369,0.9998887756820156,0.9908870987877263,0.9957816108033971,1.001052578843695,1.0142127515749035,1.0022323542920983,1.0088087759447861,1.0,1.01551039260252,1.0006756391338845,0.9982856852030513,1.0033047299153774,1.0088814027706214,1.0069821083473602,1.0020013709189801,1.0085091719049974,1.0082072157488744,1.0086863504457657,1.0,1.0423789590115216,0.9996156012275269,0.9267427318242337,1.0032116009348317,1.0027342659003353,1.0601963635051235,1.001909851049333,0.9953361552748334,0.9840553903294738,1.0090780190989967,0.9930389290976199,0.9895687954023997,0.9820679796271455,1.0080915145351863,1.0069421487603307,0.998053964327636,1.2370507337884753,1.026204414562242,1.0,0.9422947879856317,1.2243900550003135,1.0105005963251037,1.0,0.8851792459688071,0.9618728620749126,0.9859998308443647,1.0027814961853312,1.0001928635519026,1.005437112191924
Patient 8,0.9555652522240836,0.87161728799222,1.014070454901616,0.9876793904841713,1.0684455794663938,1.0364122582934348,1.006669102448468,0.9925569813011087,1.0,0.8729831490308129,1.0013544711468285,1.0057849983688525,1.0252669254346471,0.8893663421351699,1.011095433689611,1.0093547104583116,0.8635061713975576,1.02898556511337,1.1474588844489089,1.0,0.7845466425523875,1.0065227097240703,0.8864212953222527,1.0031022959298528,0.9986381183629127,0.6110620780309032,1.0087571517015363,0.9722021185270675,0.9645997286090606,1.030069609856291,0.8897923902890679,1.0133272122570796,0.9425122879360455,1.0375750431387816,1.010974987180099,1.043621017246682,0.9996102944731079,1.0921905840014559,0.9799979793784095,1.0882228941545469,0.8740379848966879,1.0416256642160915,1.0,0.7498116084731081,0.9368264127463465,0.8530896184004394,1.0451788690115764,1.0127673536279382,1.0158959551007825
Patient 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 81,1.0886470404531627,1.0602758967091657,1.0349673381295539,0.9880740412717223,1.0123510785855674,0.9788798265792824,0.9894284803747437,0.9899550414048305,1.0,1.0909078733207545,1.0002580780543049,1.0092749387520799,0.9816109240083277,1.0641500198313503,1.0190308295190242,0.9849549388903109,1.0706068544934833,0.9767439206834737,1.048260271395086,1.0,1.2450369596330193,1.0245711340706896,1.035718983785005,1.0024282151169874,1.0068779099033383,1.4905926504136433,1.0057299946396319,1.047049111839357,1.0621327481536667,0.995577953143439,1.193556295373398,1.0195159340972018,1.098068093886648,0.9838450198127107,1.0189621603318377,1.0144441993065194,0.973379391490114,0.9091291538317753,1.0,1.0571848086443916,1.7206374005177767,0.9826353553156969,1.0,1.2538857105156822,0.947957764255578,1.233251064123129,1.0074190498056386,1.008050210369608,0.9752060693567245
Patient 82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 83,1.0681664083681055,1.0424799218748042,1.0,1.0,1.0159046842224269,0.9836682167582331,0.9954496435281075,1.0,1.0,1.0404248439486607,0.9982625201416438,1.0,1.0097239441344894,1.0364592534118138,1.0,0.9942650628239781,1.0404248439486603,0.9822776497248367,1.064740274322695,1.0,1.1040781721977255,1.0,1.0538899927419485,0.9932269318795425,1.0,1.0756028308089265,1.0,1.0164554169162188,1.0450123017633428,0.991163143846071,1.070046306328479,1.0,1.0656101678465486,0.9910491855742208,1.0,1.0115375176109247,0.9079388033408327,0.9693349040835716,1.0,1.030071773755425,1.3199798572007555,0.9862085076634983,1.0,1.2622306371316223,0.9481798487264419,1.0787094486793127,1.0104784610015989,0.9968667956911363,0.9890690029422284
Patient 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 86,0.97085903254219,0.8912004167033193,1.0061693629957411,0.9965247965737767,1.0422513911933566,1.0039588204727568,1.0016357218898455,0.9960811790123104,0.9797352342709313,0.8757693270225259,0.9988972410765021,1.004463750075617,1.01395943095797,0.8915038063661941,0.9980327408136009,1.0024246266019565,0.8775365745434222,1.0191959749667792,1.092692079391247,1.0,0.748465594648538,1.002226365378863,0.9773419772311394,0.9951361550373411,0.9945643740132428,0.5376476208016603,1.0041462268122126,0.9913948218713446,0.9850367328676882,1.018208431135083,0.947178939810073,1.0084155500976524,0.971874774293635,1.0277116596760065,0.9979861266502573,1.0257922851911367,0.7953679356647964,1.0292819550490595,0.9788680998175774,1.0866308132530247,0.9292948892040409,1.0230350299023723,0.9776287485909813,0.817499797304685,0.9653076379778325,0.9268526684672395,1.0242224972766811,1.0125938823640948,1.0038055999988957
Patient 9,0.9226855463352395,0.8996848164647655,1.0066067084792787,1.0006336577736714,1.0261781248885267,0.999753055031948,1.0003945780438988,0.9919629576863115,1.0,0.900415025547929,1.0015655669662353,1.0107076786481028,1.024142265635915,0.898581279907668,0.9984256615322622,1.0003616358884206,0.9018197337943463,1.0212483465848932,1.0687273202560008,1.0,0.8899996646385623,0.9985165678509526,0.8521720789428768,1.003215377701068,0.9990583237835691,0.8872328628323669,0.9998917400137337,0.9984230987448938,0.9630234597700785,1.0319235433514768,0.9891862934127609,1.0188965945869322,0.9523250449953442,1.0226151349866563,0.9984423674219721,1.0424183231441972,1.0482518814886899,1.008700493201145,1.0,1.0567084700748963,1.034096954487215,1.034499226175356,1.0,0.8754319899313612,0.8799213956291617,1.0192059325177778,1.02325968443923,1.0236814765860696,1.0010207098547548
