,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_glcm_ClusterShade,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Contrast
Patient 52,1.0172312674116362,1.0164149223697851,1.0026673392983942,0.9864744379791884,0.9777313277290433,1.0,1.0,1.0,0.9746506100266841,1.0034726428147516,1.0018417694907786,0.981221008194503,1.0067412856465963,0.9747276688453159,0.921434995027431,0.9148497810697768,0.8200480435978208,0.963448828304345,0.8320932500220013,1.0891658874527694,0.8444448049220237,0.8886914648560607,0.9182341924956445,0.9146865922167416,0.8237512266318266,0.8562630810196624,0.917229473005394,1.1694383532933013,0.8200480435978218,1.1470005095178155,0.9119786087685582,0.7362444914047739,1.0357237924468226,0.8451006709590125,0.9375565921751126,0.7670427991531475,1.1053958873873833,1.1608553465482316,0.9989200783664692,0.9974778410751699,1.1096281579306702,1.0191932078279955,1.143118330801024,0.8413210805316232,1.4016130029765816,0.9531619637574165,1.0342300006573384,1.5729918005510763,0.8413210805316232,0.969070077913736,1.0801867461471213,1.1350740193746134,0.8293073815682537,1.0738056898016697,0.7766336929764818,0.9854396369703472,0.9143871925598568,0.9605685711929456,0.976301021018605,1.2949035229890504,0.9830559190351483,0.8326462858505204,1.0867192959869227,0.850449297791163,2.085752874670528,0.7435342457002732,0.9704156804160954,0.9852648541539125,0.9905702966719677,0.7860675645595023,1.0043419326524514,0.8361892205371871,0.857869584771053,1.366767131153469,1.11801313280669,1.3409787026551172,0.9559041572790268,0.8196502453140411,1.3085707611830604,1.0762892312101917,0.9437138776345233
Patient 53,0.9843511812807396,0.9740648230969895,0.9867735615935803,1.0130471178049363,1.0,1.0,1.0,1.0,1.010680301093593,0.9971941271043377,1.0072857761092324,0.9998230989568861,0.9892575306702239,1.0106322814161293,0.9748128753590894,1.020495346529284,1.015662791416502,1.0036572514999356,1.0390598842302485,0.9740642786249157,1.0346950019258945,1.032215742775345,0.9991113831318009,0.9979637017747217,1.018403579230713,1.039812495317968,1.002485704085462,1.010257553546446,1.0156627914165022,0.9769435163241638,1.1336650450721655,0.901320001423178,1.050781132774994,0.9401189673795776,0.9796504446291567,0.924063049192361,1.0477834437480253,1.0753159685682097,1.0018013084394275,1.006154040599649,1.1397853071359525,1.031319387944076,1.071094235273923,0.9552067264878905,1.0329251921258853,0.9948163537057348,1.0423195267154264,1.0860222746397672,0.9552067264878904,1.007796015147914,0.9833134511360567,0.9801848908826968,1.0426092845182493,1.023107740085912,0.9558132241663357,1.0078832840203205,0.9904904692890265,0.9872233519477074,0.9926343486253608,1.1325031908732195,0.9947243874941358,0.9513890287297709,1.0325315933234018,0.9364850373785788,1.4986446397101099,0.8923135878495219,0.9684176953737829,0.9853134056985912,1.005936312253887,0.9117202975820599,1.0125729332995743,0.9418727017634798,0.931963800368319,1.1606334175140145,0.9873306547173831,1.1382702577206276,1.1098023344027368,0.9241274108321414,1.0107705776634819,1.1175884850797646,0.9770972524235427
Patient 54,1.0232396183624073,0.9870057282642137,0.9785594479906632,0.9914425215257826,0.9803627446568492,1.0,1.0,0.9851718117863683,0.9786234055783055,1.0144832673543045,0.9937690273206304,0.9918780403404697,1.0135441628379316,0.9787148594377509,1.2207411043822263,1.1581978478106203,1.3857028587786304,1.0319706940469346,1.020090214351893,1.3458315715589513,1.2827538482705112,1.106378755103789,1.195359784281318,1.2119639414529118,1.2895259171451943,1.0493754647982794,1.189890413046094,1.26255594356145,1.38570285877863,0.9109276333308312,1.9121490415276494,1.3556879361615053,0.9941573002153473,1.124642634461475,1.053830730503804,1.4452657168572354,0.9683713542887248,0.959480453945618,1.0013782845012085,1.0070362098809535,1.0073950222755013,1.010099825714966,0.9540807254976688,1.135175612565424,0.8454938929395793,1.0313559679726987,0.996267577303804,0.8592849145211165,1.135175612565422,1.0268075995533203,0.8967590702636477,0.9104148899456648,1.347139215269064,0.9854060624394818,1.2596434711357034,1.0230946523001372,0.9986722331141903,1.0143440220489197,1.0064576344621796,0.9798872825763659,1.0062748130906933,1.0830570985226662,0.9167527455825273,1.3708981789934491,1.0249389132403732,1.4249366821742926,1.2061364238749772,1.1054822214470923,0.9868691283392445,1.2070991712236807,1.009249155241223,0.9773269929697465,0.9985819501414316,1.0692783178950327,0.8915384106133485,0.9737544826507266,1.1583370931152175,1.1983721682715427,0.6327445948562477,1.060691350350229,0.9561248290784081
Patient 55,1.002452820690358,0.9963438934432349,0.9980297642519295,1.0016920571499348,1.0,1.0,1.0,1.0,1.0007792460794183,1.0041490281530794,0.9996508534874042,1.0008688798192058,1.0000895639474328,1.0007741436036384,0.8459366406661699,0.8151171806418676,0.6621728751273134,0.9289829523856924,0.7667213666403438,1.534192032469677,0.948656461366644,0.8141233590685846,0.8112651317179226,0.7904871549822206,0.9939870660188243,0.7809604139048393,0.8134252607115475,1.7205952442402004,0.6621728751273134,1.322448664189574,1.040026291748543,0.7076329747139259,0.9831723641045449,0.8095022611055581,0.9194573325117171,0.7759472936680819,1.1273575926436368,1.192730654892303,1.0023410148756962,1.0114367327469513,1.048421036169091,0.994205162956446,1.1774221953811121,0.8941446498879756,1.8291475098921517,0.9227073941464962,1.0611557737918318,2.2163157006547354,0.8941446498879752,0.9387987244568184,1.2437285394710607,1.284379688804874,0.7247411000374937,1.10493869719805,0.8664289455433467,0.9639095054540877,0.9182666005003841,0.9482598504713492,0.9674913516438438,1.3746030644604015,0.977433167715615,0.8603584321253128,1.099502578296953,0.8835399567075719,3.0208680870597946,0.7878804838961475,1.0068787508640231,1.0010009666224764,0.9699193897993964,0.7818925788171962,0.9872310970630233,0.8217222697456903,0.821086630782437,1.41830587313981,1.3234724293640958,1.4088657176780701,1.1377666377440696,0.8095622304793791,1.104177204297183,0.9724361770228955,0.6501857183542682
Patient 56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 57,1.0372668103506053,1.004960094006251,0.997597595816785,0.9926738402515908,1.0311108421048234,0.9962768528715137,1.0,1.0,0.992977300105082,1.0296676279962542,0.9915228450672313,1.0038222599056033,1.010921659336396,0.9930612244897958,0.8101599901103689,0.8210255244180364,0.6605463508715927,0.9468110607019666,0.8322274608700221,1.051452776518665,0.8384165156333808,0.8350781590931761,0.8129022300879009,0.805627173332122,0.8246020798697433,0.8274624297589646,0.8155744962878821,1.1704686895730543,0.6605463508715924,1.2139805532246895,0.6525586138024426,0.805693907208371,0.9514400567546542,0.8962938734314061,0.9603234588856936,0.8110685141747702,1.0695684968843437,1.1066298317008476,0.9979090550296695,0.9944241260194593,0.8970580861111977,0.9544523942627442,1.1010770953490234,0.7918455441620312,1.3754339464612073,0.9552887775370351,0.9490179074524235,1.4206391261529379,0.7918455441620306,0.9533028534193653,1.1881590412390264,1.2093061170549717,0.7036559786751644,1.031999331033147,0.6503158629733122,0.9593347755516489,0.964121914705779,0.9812114117468308,0.9893575290144897,1.1578493812041455,0.9922388683462028,1.0239417444118932,1.1637015997050129,0.7420303039570855,1.1139893211508618,0.8391901004980398,0.9537328346419525,0.9751274686519363,0.9825529942843555,0.8860487004225673,0.9820297240814438,0.9067926893806398,0.9131286843331553,1.2176667158504557,1.2055570146921086,1.1909847900579666,0.7281089385327755,0.8947179781527148,1.5891878147250207,0.9219021951038749,0.900882289312098
Patient 58,0.990792305683404,0.9846804587347496,0.9904524750780659,1.005861816685926,1.0046047826039695,1.0,1.0,1.0,0.9946479168852991,0.9966001485531457,1.0013375188449003,0.9950977921912213,1.0004522960318774,0.994681960375391,0.9903428495537189,0.9645029402606812,0.8971917734096662,0.9761476916004359,0.9459702128379138,0.9197884786933311,0.9586540043251578,0.9321245814901433,0.9546163769636624,0.9429770136570563,0.9677174764966122,0.9375423550506888,0.9497307957746115,0.9414780786555538,0.8971917734096658,1.0878271927417935,0.7505982271125694,0.8166558792818736,1.0163493504311492,0.9064979058168599,0.9661378718456076,0.8118750507898254,1.0565208462285232,1.0818168648847037,1.0019011802772546,1.0048002025159888,1.0291457345624115,1.0020247340478738,1.0741362415216718,0.9501297137669836,1.1692418057340246,0.9747112926821467,1.0170183322943478,1.1826975506810666,0.9501297137669843,0.9815362475769267,1.0766167262142823,1.0894885251412092,0.8539324080256668,1.0202526942653714,0.9204400167697989,0.981768955418638,0.9763905506351254,0.9879707132127071,0.9934734827006565,1.1285593892157688,0.9951476113279349,1.0308529429223496,1.1115418837632354,0.8013775487648016,1.084657981989957,0.9041710947460958,0.9749441458150322,0.9877885200854343,0.9899953461132743,0.9323664585604853,0.9942870703368687,0.9193985810559192,0.9243141201725827,1.1600784216065676,1.0820420846260654,1.1372136938360005,1.1501148745855638,0.9365098955210078,1.0797527121048138,0.9806494979803209,0.8905841873553709
Patient 59,0.9967126723273971,0.9962214407428209,0.9989815013868063,1.0027705292529412,1.0000000000000002,1.0,1.0,1.0,1.001496676497779,0.9994740939428571,0.9995086309175129,1.0014896366477561,0.9999929706706095,1.0014908357449792,1.0263618718033785,0.9929624304951395,1.027645574967822,0.9956776788663739,0.9531646696164494,1.087958398797413,1.0278272971337623,0.9671820747715841,1.0175674777692096,1.0354108016850114,1.032045470673787,0.9684560985273952,1.0129737434146386,0.9154440628838115,1.0276455749678215,1.0012584482609277,0.8767437362785515,0.9499438530583613,1.003671195579855,0.9778556857013531,0.9912253381916102,0.9432860665153716,1.0089323920200872,1.0118649870285967,1.0010461120000864,1.0033826332408697,1.004990020716855,1.0017633087907571,1.0111013916617861,1.0680585117550838,0.9776827826952321,0.996508096558728,1.0402733536955973,0.9135240223414826,1.0680585117550832,0.998260438025838,1.00715026813306,1.006833141084711,0.9404247410902169,1.00311366284193,1.1276770684092756,0.9961767647979092,0.9981777646404986,0.9977027407751713,0.9988613878930123,1.0102737255203074,0.9990251071065371,1.0355759342497906,1.0476264588622548,0.9125357811559253,0.9287899326320671,0.9642735202353359,0.9754943311912809,0.9878724076198471,0.9976972016198776,0.9870258145150713,1.0004586485855942,0.9886217402926767,0.9871500616950427,0.9887928710762584,1.002751160145557,1.0109076297129906,1.1868213103733745,0.9819286552602245,0.8525101922982983,0.9864798259047022,0.8403533415705258
Patient 6,0.9885454947162483,0.9882458727371428,0.9960518414136622,1.0078988117790246,1.0,1.0,1.0,1.0038560555040879,0.9916626062229419,0.9963538301426395,0.9936623348873508,1.0007765730132574,1.0091905922622106,0.9917034802041634,1.2754325003131686,1.0090899723587488,1.145088761845658,0.980743605414378,0.90033844494082,0.8900494780951647,0.966814926394578,0.8722488727754805,1.1142685223833368,1.1766291891614586,0.9527284957255805,0.8868356681607332,1.0745550203330834,0.7800141056567866,1.1450887617277163,1.027874523362878,0.4956690508950586,0.9982116681273101,0.9123795461792011,1.0323039143271133,1.0067963204974382,0.9260147469580667,0.9509334552473413,0.9209323630029025,0.9988361845112549,0.993906136575948,0.8068915320410035,0.9420331130817841,0.9343782884102301,1.0820578972419184,0.9048486503180067,0.9985510093234026,0.8982575115147148,0.7868563586154593,1.0820578972419184,0.9813023213970928,1.0431326337586444,1.0401784252356518,0.7464633408783764,0.9665893435515945,1.0458801009566059,0.9734708429039423,1.0224186429722737,1.0196566038262356,1.0112939159279464,0.8587740868381335,1.008119401231256,1.1801025051836904,1.0923026199367545,0.775167727074874,0.6794314374603628,1.0899616885434358,1.0088682756955072,1.0040608405991072,0.9795125040765825,1.089418960590301,0.9725182032601845,1.1008410236620645,1.110050580562124,0.8016113590449936,1.019346741520536,0.8331265291987018,1.0339788984143377,1.0793289309680885,0.998739531907779,0.9092697314287409,0.9333282937663896
Patient 60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8362887728413804,0.8433737664220788,0.7476450962724094,0.9743296026539406,0.8196446982010256,1.191905163572035,0.9657520651010255,0.8529681665617362,0.8633343296658025,0.8822561097578294,0.9672444591082987,0.825883010564427,0.8646647305588505,1.1015164953799426,0.7476450962724095,1.1183054594953965,0.6052006319801786,0.9616327551675887,0.9244980131321924,1.0040373128733966,0.9953681869129648,0.894676430555362,0.9771025792492075,0.9600315417848077,0.9996880805563184,0.9972135253927753,0.8517598524734429,0.964310726680844,0.9543346816261762,0.8637001335569622,1.085804665295466,0.9828340036390871,0.9782267752069738,0.8929159226454774,0.8637001335569622,0.9711567288320301,1.1241539818572994,1.1215781427291613,0.7622905411753198,0.9939490775061881,0.763910260894141,0.9738930147563581,1.006846013383964,1.0046084329416796,1.0022990754781587,0.9678705301873094,1.0018394408577942,1.1547186931404365,1.1301221747623964,0.8156544638578903,0.6853967414054931,1.0359872674099972,1.013919832273079,1.0059449497729007,0.9788355733520447,1.0217644772638943,0.9781195645377526,1.0393878604847664,1.0393878604847666,0.9344910690736031,1.118305459495399,0.9467279925477411,0.674280903775678,1.0233381765232263,0.9822410341706636,0.8238989898363894,0.7962156091178607
Patient 61,0.9976740506323101,0.9983369267313161,0.9977852554271047,0.9994474096976282,1.0,1.0,1.0,1.0,0.9959590366043908,0.9971227456270021,0.9990410241706592,0.9982615154251596,1.0023118208040152,0.9959807073954983,1.0297531817728363,1.086924645797451,1.1538560334802088,1.036587939455331,1.0904548485271461,1.0587477612095242,1.0804932871212414,1.11659825466372,1.0696586383929936,1.0702752805897147,1.0836777268325724,1.0990195213176353,1.076342154678594,1.1900774824122826,1.1538560334802093,0.893758035682776,1.5567845949360417,1.1988362078283306,1.0086914788565577,1.1036968548992854,1.0365024738837096,1.1710376929341992,0.9374722583086258,0.9069934006032646,1.0000482233682726,0.9994392582098978,0.9999724487537144,1.0069909064234164,0.9180553008316914,1.0785935435832497,0.8178320215477481,1.0345146760115231,0.9968724870356486,0.8115244474543851,1.0785935435832488,1.0308227601411644,0.8987682925363224,0.8905476123996329,1.2773680509177257,0.9571638925230365,1.1133832818870355,1.0249465304105552,1.0307960143999844,1.022011358492273,1.0132568621676714,0.8159099808716704,1.0092386872089916,0.9510069241472136,0.8518304877718613,1.3515426027580324,0.37781022424862304,1.138519133379377,1.0197878523269563,1.0108386164833214,1.0224661658578655,1.1209327890862233,1.0013207357021792,1.1052421057413468,1.1097023240857435,0.7496423716459175,0.8901657606197448,0.8090318031652296,0.8643154748663621,1.1058821760383364,0.7604372898924145,1.0212508047064734,1.0374173162577407
Patient 62,1.025951523904052,1.0338671745486772,1.006141640952705,0.9731826928269817,0.9748735658032452,0.9817387282653524,1.0,0.9838566238071228,0.9778509244162797,0.9984382667428913,0.998754319286335,0.9864076459041913,1.008750537811292,0.9779735682819384,0.994183447042713,0.9189983003283035,0.8360882738967779,0.9652818724396146,0.849555042757017,1.1935685386876203,0.9796719235426244,0.8975679489642951,0.9246817873931825,0.908349326796049,0.9850180266626591,0.8502863953281182,0.9246183487669033,1.2568006927323523,0.8360882738967776,1.1971139415774696,0.8986611012074903,0.8560133041007113,0.9827288295492308,0.8811197143757071,0.9618302442840021,0.956502265700505,1.117151267113203,1.182684070119012,1.001992695811773,1.008903223557482,1.0170114437590736,0.9930880738467065,1.1632348219179383,0.9601168190146706,1.4541104872017723,0.9602422387446621,0.9888398815385282,1.418252316784495,0.9601168190146715,0.9677669472184957,1.1421447110836769,1.1837503873714899,0.8618512992889446,1.0403147186076382,0.9380811530785744,0.9788895910017612,0.9408414190732086,0.9749636247226896,0.9865194975479876,1.2521661240808768,0.9898203204505598,0.9638760939382571,1.0895560363716852,0.913394056219541,1.93680992559657,0.9020273451866898,1.0196428203804366,1.0107340493292292,0.9868907809445768,0.9045748746021226,1.004848359146404,0.8302400500960949,0.8489391503234843,1.58863158406181,1.1707457930845724,1.3693115371762306,1.165866771090581,0.9173869759593506,0.9491203395707459,0.9846442566004971,0.7677439020500235
Patient 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 64,0.9734942208371447,0.9917353583478218,0.9934244452372959,1.0017031629206892,0.9769042877715443,1.0101392617226772,1.0,1.0084851664506882,0.9671975111013204,0.9751522400975797,0.9971606058098553,0.9807952052646,1.0140588597542977,0.967271701307251,0.9318923336430085,0.9991096853959286,0.9222544990386323,1.0148243317713108,1.0475300649363386,0.9469730096816146,1.039589765054557,1.0499918577477216,0.9708167594581464,0.9632298974812161,1.034211628179907,1.064760649810973,0.9764525641035324,0.8865234434508349,0.9222544990386321,0.9467746656606866,0.9569850315908814,1.2309568347727764,0.9358434539077671,1.1167303614229425,1.0444622846141831,1.2129433277142418,0.938762599545495,0.9103385855652386,0.9981013637767306,0.9937976017001677,0.8612665132443262,0.9585406016191124,0.9114896709837694,0.9593136377755075,0.8402165293574909,1.0246737949980282,0.9392150458377433,0.835392400579811,0.9593136377755072,1.0097175462848913,0.930188915004558,0.9499441254811556,1.0730545832355824,0.9644708160669634,0.9114789052441867,1.00337493336884,0.9998260872323086,1.021283452600869,1.0122871893699343,0.8660882940884397,1.0088773398446886,1.1342410066511106,0.999623475411895,1.0015757887983683,0.6631053110197438,1.1468736054375686,1.0107567726814835,1.0042225350265148,0.9946968703084479,1.1730605119618935,0.9932106610997983,1.054966604777634,1.0906621204278646,0.8730816540073219,0.915788341608215,0.8558217823190872,0.7758770623667537,1.1310328664102798,1.1114744244209436,0.9632861006653314,1.2249195513297464
Patient 65,0.8764479646013094,0.8497210039937718,0.8381797698465369,0.9864176193209417,0.8944271909999159,0.8944271909999159,0.8808303292720551,0.9402435700468745,0.8359589041095901,0.8645437147007083,1.1185806159430753,0.7933338701594623,0.9490106107601916,0.8372093023255816,1.1720148444758103,0.9905468215419859,1.0583817188596225,0.9912271254125089,0.9392964676174594,0.9524817381382238,0.9798560776668748,0.8665135326825282,1.1569785358091231,1.3255078480542308,0.9731677306306296,0.8425062993042852,1.1243567779817214,-0.21748789039299601,1.0583817188596227,1.0375982042648706,-0.011755531549286019,1.0823548142349744,0.8279738301365429,1.1185922547146883,1.0118092971588852,0.8462629418320997,0.8471464339611068,0.7503217811187337,0.9932192187127719,0.9785377765050762,1.0360101810046236,1.000458793644766,0.7186879559504847,1.291202494606639,1.0286438998539567,0.9871995239332939,0.9902023464941287,0.8717408819724314,1.291202494606639,0.9760081371571849,0.8809529971209275,1.041828775166904,0.7880527535773034,0.9708986367283683,1.3474356728954686,0.9843485577222244,0.8595859069924131,1.0169131380591994,1.009882312218761,0.7846598570623619,1.0068649558740885,0.924724205061648,1.0051350055017911,0.9191071823671336,1.2573529325587094,0.9597382023011312,1.0431936981534038,1.0207781542199672,0.9783315438759127,1.0988888888888888,0.9708739333825409,1.005531050899671,1.2010509774634959,0.6793156992828195,0.8686868686868687,0.7551971326164875,1.4302503304005099,1.108954628610999,0.4852352945056739,1.1868875203663591,0.8570199503820404
Patient 66,1.0067463942203425,0.9958859084355753,0.9920893716013937,0.9961877793409634,1.0061133887109326,0.9905806378079475,1.0,1.0025062695949407,0.9915620177537436,1.0029084548178853,1.001291465853302,0.9930842032889765,1.0015351390109526,0.9915635545556806,1.1555390806707622,0.9978978430223999,1.0273037213286769,0.9824438694877754,0.8619002858041336,1.0414209363074944,0.8984905785871357,0.9065907642111868,1.035961514370795,1.058435635475269,0.8858870102494116,0.8760587208188997,1.0178625900089633,1.0271972194305614,1.0273037213286773,1.082063262028597,0.7952688598676206,0.9448761669166446,0.9650427354331073,0.9788390653874041,0.991271321899733,0.927397682314734,1.0058471582114248,1.006677773941119,0.998176271062203,0.9940551837698326,0.9224134323518368,0.9742435269095306,1.0037512113477396,1.0518468728717538,1.0622810703606196,0.9897934070506108,0.9715170013622179,1.1995774099273613,1.0518468728717538,0.9850751000307165,1.0721731739601472,1.082281728700536,0.8540156395544503,1.0016060499755617,1.0460546673674085,0.9846452799334411,0.9880983053970108,0.9973486675990295,0.9990651585570082,0.9954005351586499,0.9989532025569761,1.0388816435408053,1.0718070000500204,0.8927140538844427,1.517328080899199,0.9191461584176456,0.9482767289096142,0.9727750223883641,1.0006802496737954,0.9775273737396432,0.9897641500699059,0.9834037492074568,0.9917707691950416,0.9574563562574367,1.0729344943511894,1.000092495458377,1.1322446699980784,0.9652745409685465,1.022166833721729,0.9702583962618756,0.9618294262429888
Patient 67,0.9958487171806621,1.0115039587263017,1.00898513557587,0.9975098237345471,1.0,0.9886378392898291,1.0,1.0,1.008748038272666,0.9933688783411574,1.002213664952622,1.0036019168874968,0.9948985066736963,1.0087195220410141,1.1021711530536156,0.9659771881545047,0.9999216145827792,0.968822655716569,0.8587622399435185,1.0931674453939344,0.9391927707481219,0.8776555460919941,1.007660787278521,1.0159314550352072,0.9281081589114295,0.8568184054746149,0.9956295209395956,1.0546172180772435,0.9999216145827795,1.1425155209037243,0.7358358874449241,0.8811650163984295,0.9556331456504051,0.9328892447336604,0.9767707345018802,0.8968562333217256,1.0475235066096813,1.0714410249481545,0.9998128631343843,0.9999672135682045,0.9268966807629749,0.9673676968113892,1.0684795216475473,1.0119047518457833,1.241432354848299,0.9735157636453111,0.9572433453494151,1.1467398124966692,1.0119047518457862,0.9717022931684709,1.1448571981789668,1.1412821687897143,0.7981581125651409,1.016988748405499,1.0068113323360635,0.9753310998981835,0.9928455678853194,0.9895758010349076,0.9944648036237851,1.1024666392394171,0.9957528574297004,1.0279521302361603,1.0980634169978643,0.8368616375170564,1.2532675770940447,0.8848908328734905,0.9452446500518683,0.9710422821041499,0.996457603453926,0.9280578360826536,0.9894790698023226,0.9547735045899002,0.9465202999720269,1.1027893146171135,1.1524777101704478,1.1059100140824973,1.1417043331868488,0.9268578205187459,1.0655848968026982,0.9511934339519262,0.865554568544723
Patient 68,0.9915799054661661,0.997368624000877,1.0063966892408327,1.0090518841506573,1.0296327629649882,1.0058372563673594,1.0,1.0062557365239957,1.0164900858619477,1.0005555718965657,0.9966718634833969,1.0143392557596935,0.9978840618987146,1.0164696911932902,0.8281349107572945,0.89997857646428,0.7779462086554585,0.9834746443492847,0.9477047790728663,1.079665025689559,1.0573368746332257,0.9562750632942226,0.8661005741852295,0.8477477858570155,1.0854271679298615,0.9538992213867771,0.8748378559548692,1.2162962626311546,0.7779462086554587,1.0687592695995671,1.072204430729877,1.0136935127801623,0.9354699104331926,1.0277547745850932,1.0075812871771246,0.9632374774212679,0.9691921715090743,0.9521480959723004,1.0014844121106241,1.0031537645116309,0.8330469067310201,0.9359018254986663,0.9604673653303136,0.8898358485664851,1.0656958840642032,0.9921744383249926,1.0269967790561898,1.1200113415076292,0.8898358485664855,0.9815835705746394,1.0882741657011694,1.0656678852620547,0.9168452668983822,0.9861955977686109,0.7923674151115657,0.9811080696595843,1.0299853925127442,1.0086737133779156,1.0046716135774112,0.9225776509667254,1.0035063590679325,1.1229906338932398,1.057775855083977,0.8973779195235442,0.6522271108793171,1.0893508395454399,1.026089604854328,1.0120535681764782,0.9800958361983828,1.044450954404486,0.9766876261641672,1.0699206169581568,1.052584869207578,0.8745241636680265,1.0863614047298396,0.9071267497789831,0.6899079574489518,1.0443258294864894,1.3260473595463895,0.8502421262601765,1.0244749179699761
Patient 69,0.9720303017986021,0.9905843948903262,1.0003277277885083,1.009835944265265,0.9720998744670554,1.0041681319942957,1.0,1.005027335143932,0.9957448052992542,0.9815911376712418,1.0006659376069225,0.9964975826495098,1.0007559942529949,0.9957171575911197,0.8370281958560993,0.9294477807657373,0.8223310204680887,0.9935508908163245,1.051492041020851,0.9906309869075858,1.012766830147995,1.0173836637433418,0.898069422268145,0.8893551155653383,0.9987843659694877,1.0427071172513334,0.9087728447304473,1.3674320324744609,0.8223310204680885,1.0131775749255278,1.350090086902755,1.0187263104598336,0.9997462472151849,0.9637455174307556,0.9951239399453274,1.1481257110548047,1.0629658068872585,1.1065449280362527,0.9999331314894389,1.0033720207465713,1.0653418488386206,1.0125917454108015,1.0979837922874915,0.8856662275189525,1.1244271997597879,0.9899201945529772,1.0111490338542017,1.4032353165598277,0.8856662275189531,0.9955064974363794,0.9949486135999782,1.0104597762302852,1.0040023631663448,1.036306084650472,0.8305819028093132,1.0020033203103382,0.9672248453696245,0.9821216874057564,0.9888812627514777,1.2106271302866072,0.9925120140861937,0.9420941793091853,1.0307531987905756,0.9433589111900653,1.5697345840361123,0.9437556165827835,1.032570991344615,1.0172879173783398,0.9862602874262899,0.9179174765014068,1.0158690127477732,0.887928252537972,0.8917474664051033,1.365364026620305,1.0088382950399113,1.2360693089793184,0.9038508043420965,0.9369950390859337,1.0990208559783403,1.074464515593339,0.9796275554901187
